Source,Target,Type,Label,timeset,Weight
1333198101855817729,764655759510663168,Directed,0,,1
1333197800952258561,14594698,Directed,1,,1
1333193516445523971,52516564,Directed,2,,1
1333191971167461376,67150902,Directed,3,,1
1333191280915001344,1271497757455499264,Directed,4,,1
1333187345978417153,3296785590,Directed,5,,1
1333185689240866817,2880932962,Directed,6,,1
1333184039633694721,1255166742273425409,Directed,7,,1
1333183195723014145,116519514,Directed,8,,1
1333181617775501313,3386617823,Directed,9,,1
1333180255901724675,1077975469788667905,Directed,10,,1
1333179826459586561,1196207508647546881,Directed,11,,1
1333178242497454082,142393421,Directed,12,,1
1333175000078102529,1045796767755849730,Directed,13,,1
1333172536000057345,2880932962,Directed,14,,1
1333165943736963075,112615383,Directed,15,,1
1333165551947014145,142099412,Directed,16,,1
1333163039777042439,158135725,Directed,17,,1
1333162847451435008,1271497757455499264,Directed,18,,1
1333162611538612225,702538741601140736,Directed,19,,1
1333159910234853382,116344930,Directed,20,,1
1333156647263481857,531563475,Directed,21,,1
1333154887740350465,18048666,Directed,22,,1
1333148264393306115,14594698,Directed,23,,1
1333139234312609792,13769472,Directed,24,,1
1333139015437078534,13769472,Directed,25,,1
1333138876500750337,35747858,Directed,26,,1
1333136325025869826,70799317,Directed,27,,1
1333135970296881153,3342228616,Directed,28,,1
1333134025897242624,116716199,Directed,29,,1
1333129704942006273,14754376,Directed,30,,1
1333128318972014602,1299692244740591617,Directed,31,,1
1333128046958817284,91430932,Directed,32,,1
1333127499241447430,1271497757455499264,Directed,33,,1
1333125218165022728,1211794685338931200,Directed,34,,1
1333124480873455621,14594698,Directed,35,,1
1333123167292895233,951583513,Directed,36,,1
1333115050299715586,128372940,Directed,37,,1
1333114607561560072,57540253,Directed,38,,1
1333114348018032640,1246917418938707968,Directed,39,,1
1333110149502935043,1087031722615681024,Directed,40,,1
1333105532333404164,51302575,Directed,41,,1
1333099664065908741,2685565862,Directed,42,,1
1333095858431258624,1050174967298629633,Directed,43,,1
1333095570014154752,1271497757455499264,Directed,44,,1
1333092354597728258,2923397967,Directed,45,,1
1333087182567960579,1271497757455499264,Directed,46,,1
1333086287134330881,70799317,Directed,47,,1
1333085396801032195,39786972,Directed,48,,1
1333085107712913408,2880932962,Directed,49,,1
1333083991000412161,1044948742368108544,Directed,50,,1
1333078874641604609,1271497757455499264,Directed,51,,1
1333075790234329091,1271497757455499264,Directed,52,,1
1333075112992665607,66441430,Directed,53,,1
1333075106323718146,15249841,Directed,54,,1
1333074754169921550,39416218,Directed,55,,1
1333073078709051393,1271497757455499264,Directed,56,,1
1333072933338615808,1050174967298629633,Directed,57,,1
1333072325625991169,3342228616,Directed,58,,1
1333070266159804424,1271497757455499264,Directed,59,,1
1333069282155040768,101360615,Directed,60,,1
1333065732045856770,43340387,Directed,61,,1
1333064473549139977,19667016,Directed,62,,1
1333063463296512001,54760282,Directed,63,,1
1333063233201201154,3199491069,Directed,64,,1
1333062653204422659,134647381,Directed,65,,1
1333048155517169666,788981141508395008,Directed,66,,1
1333045711148027907,1312028370088144896,Directed,67,,1
1333032061867790336,1315179224832061440,Directed,68,,1
1333030266458279936,1112897635319414784,Directed,69,,1
1333026702520410115,8802752,Directed,70,,1
1333024883190738945,67150902,Directed,71,,1
1333024020644683776,373609363,Directed,72,,1
1333019335711985665,2260454084,Directed,73,,1
1333017967261605888,1071408436531904512,Directed,74,,1
1333017955685314561,1093980776205570049,Directed,75,,1
1333016304916328460,90965235,Directed,76,,1
1333014956330127360,83047809,Directed,77,,1
1333003055189684230,74626513,Directed,78,,1
1332999865236852736,1245562933700157446,Directed,79,,1
1332998265793630209,73254822,Directed,80,,1
1332924991172726784,14511951,Directed,81,,1
1332918027084582913,55481769,Directed,82,,1
1332917466083840002,55481769,Directed,83,,1
