Id,Label,link,followers,verified
1333196103831924743,sara_riguetti,https://twitter.com/sara_riguetti,593,False
8802752,g1,https://twitter.com/g1,12160895,True
1333191656259117064,lvaroGabrielCo1,https://twitter.com/lvaroGabrielCo1,99,False
1145737805211025408,SimoneParanhos6,https://twitter.com/SimoneParanhos6,8048,False
1333181571369758722,MariolaPR,https://twitter.com/MariolaPR,5842,False
1333181455950811139,jcaetanoleite,https://twitter.com/jcaetanoleite,4545,False
130203587,EuSouLivres,https://twitter.com/EuSouLivres,44703,False
1333180558063652864,scarrascopro,https://twitter.com/scarrascopro,517,False
1284986998063869952,PrathitKulkarni,https://twitter.com/PrathitKulkarni,1561,False
1333176366263644162,engineer_tiago,https://twitter.com/engineer_tiago,84,False
523331076,MInfraestrutura,https://twitter.com/MInfraestrutura,277189,True
1333173387494125569,ley5814,https://twitter.com/ley5814,24894,False
770781940341288960,RudyGiuliani,https://twitter.com/RudyGiuliani,1192351,True
1333173346943578113,goter_sv,https://twitter.com/goter_sv,8274,False
59476917,easegura,https://twitter.com/easegura,18941,False
1333171818769879048,toicucacarmo,https://twitter.com/toicucacarmo,268,False
1262534490951421952,MarcelaMarao,https://twitter.com/MarcelaMarao,28557,False
1333161150398279681,ElianaCabrera9,https://twitter.com/ElianaCabrera9,3644,False
1333142860741439488,DeMachado8,https://twitter.com/DeMachado8,132,False
1078618844007157761,tarcisiogdf,https://twitter.com/tarcisiogdf,757396,True
1333134025897242624,juank23_7,https://twitter.com/juank23_7,1859,False
116716199,EMA_News,https://twitter.com/EMA_News,68723,True
1333128046958817284,NeutroGenero,https://twitter.com/NeutroGenero,93,False
91430932,NewsweekEspanol,https://twitter.com/NewsweekEspanol,89857,True
1333127325928583169,GIPEIT,https://twitter.com/GIPEIT,10216,False
294914798,oncofeperu,https://twitter.com/oncofeperu,1186,False
1333097515604971529,JosCarv41775661,https://twitter.com/JosCarv41775661,952,False
16632084,cartacapital,https://twitter.com/cartacapital,2039656,True
1333092884376145921,LauridoDias,https://twitter.com/LauridoDias,1490,False
449974837,JohnMappin,https://twitter.com/JohnMappin,157629,False
1333088704026570752,alehebrom,https://twitter.com/alehebrom,5388,False
1333082397919809539,MariaSo92340189,https://twitter.com/MariaSo92340189,3924,False
1333081146524119040,carnielli_lucio,https://twitter.com/carnielli_lucio,619,False
216527950,sanoysalvoblog,https://twitter.com/sanoysalvoblog,10325,False
1333078154878078980,shcosta63,https://twitter.com/shcosta63,3815,False
1333071706299240451,Formiguinhaz2,https://twitter.com/Formiguinhaz2,3227,False
1333068315514769411,FernanzIsabel1,https://twitter.com/FernanzIsabel1,4307,False
1333040089019117569,silvinaramal,https://twitter.com/silvinaramal,3480,False
1333033915381067778,tpju_,https://twitter.com/tpju_,382,False
702538741601140736,meuonibuslotado,https://twitter.com/meuonibuslotado,1589,False
1333028987023618050,7U15exe,https://twitter.com/7U15exe,6589,False
1333028341759270912,Jambock67,https://twitter.com/Jambock67,16717,False
1333027357796478976,colinrivas,https://twitter.com/colinrivas,9395,False
806344552718045184,drsimonegold,https://twitter.com/drsimonegold,216504,False
1333026987754008576,DiogenesCJ49,https://twitter.com/DiogenesCJ49,1966,False
1333025101139369985,Elverdugo1912,https://twitter.com/Elverdugo1912,5707,False
1333023559518720006,bartirarocha7g1,https://twitter.com/bartirarocha7g1,58,False
3215652176,MaxJustice4All,https://twitter.com/MaxJustice4All,2609,False
1333012401428590594,jfkinteractive,https://twitter.com/jfkinteractive,432,False
3412904122,Acles__,https://twitter.com/Acles__,13185,False
1332972163431886848,NinaPatayeskyL,https://twitter.com/NinaPatayeskyL,143,False
14511951,HuffPost,https://twitter.com/HuffPost,11458885,True
1332953521235353601,Angeltragedy46,https://twitter.com/Angeltragedy46,30,False
1020798087449776128,RomeuZema,https://twitter.com/RomeuZema,276091,True
1332878071628705793,DeniseAlvesdaC8,https://twitter.com/DeniseAlvesdaC8,8,False
1158355664,Fabricio_Rebelo,https://twitter.com/Fabricio_Rebelo,24042,False
1332873673611603968,Bet50835451,https://twitter.com/Bet50835451,78,False
1332845712380399616,panchodingo,https://twitter.com/panchodingo,168,False
3131182829,miosety,https://twitter.com/miosety,265,False
1332832263520837634,OiPriscilla,https://twitter.com/OiPriscilla,32,False
1332814435816239112,FranchyMendez04,https://twitter.com/FranchyMendez04,20590,False
531422272,euxprz,https://twitter.com/euxprz,52,False
1332807115308732416,Tepuy4,https://twitter.com/Tepuy4,323,False
2438022373,SZYCH1,https://twitter.com/SZYCH1,922,False
1332805126575284224,luvelleda,https://twitter.com/luvelleda,122,False
1332796793042722819,jpromero,https://twitter.com/jpromero,616,False
1332791228853866497,CludioBrasil11,https://twitter.com/CludioBrasil11,59,False
957252520853819392,cura_blog_br,https://twitter.com/cura_blog_br,303,False
1332790428098236418,mazini_carlos,https://twitter.com/mazini_carlos,1673,False
745761593665982464,agoranoticiasbr,https://twitter.com/agoranoticiasbr,33308,False
1332790341674668032,ronneimi,https://twitter.com/ronneimi,63,False
224218067,_FabioReis,https://twitter.com/_FabioReis,806,False
1332786134624120836,CassianoDFarias,https://twitter.com/CassianoDFarias,1257,False
149659716,LA45678,https://twitter.com/LA45678,391,False
1332785381289418759,AmauriMoraes3,https://twitter.com/AmauriMoraes3,83,False
14594698,UOLNoticias,https://twitter.com/UOLNoticias,3667217,True
1332779677669335043,Raphaelranngel,https://twitter.com/Raphaelranngel,484,False
18831926,DrEricDing,https://twitter.com/DrEricDing,418504,True
1332759116528427008,luciaazevedo,https://twitter.com/luciaazevedo,1716,False
47251304,Fasalles,https://twitter.com/Fasalles,70918,False
1332753323200540677,isaacmarinho,https://twitter.com/isaacmarinho,853,False
31161322,YahooBr,https://twitter.com/YahooBr,80411,True
1332743971299274755,saddybitchy,https://twitter.com/saddybitchy,12,False
9317502,Estadao,https://twitter.com/Estadao,6978079,True
1332743936838955013,joao_preza,https://twitter.com/joao_preza,188,False
17752026,roxmo,https://twitter.com/roxmo,1024862,True
395392468,RomeoHerrera1,https://twitter.com/RomeoHerrera1,187633,True
1332689225054101504,LJacopetti,https://twitter.com/LJacopetti,318,False
1290259240494432256,BobjeffHD,https://twitter.com/BobjeffHD,116338,False
1332678317967814656,MoacyrMamede,https://twitter.com/MoacyrMamede,232,False
1282385133937598464,liberdademedico,https://twitter.com/liberdademedico,60313,False
1332672369819840513,RicardoPdeMello,https://twitter.com/RicardoPdeMello,2707,False
4610785887,SandraRezende17,https://twitter.com/SandraRezende17,4980,False
1332670662960361480,MarcioZeroBala,https://twitter.com/MarcioZeroBala,82,False
1332653745839222785,VeranoFatima,https://twitter.com/VeranoFatima,141,False
1332649587484614656,xandao180,https://twitter.com/xandao180,383,False
1332648762272047104,RosaBolsominion,https://twitter.com/RosaBolsominion,708,False
18956073,dcexaminer,https://twitter.com/dcexaminer,265972,True
1332635120008835072,marceloboby,https://twitter.com/marceloboby,7461,False
1332616375802671104,acalvessilva,https://twitter.com/acalvessilva,117,False
1332535841823076355,Renato__SantAna,https://twitter.com/Renato__SantAna,576,False
292929271,charliekirk11,https://twitter.com/charliekirk11,1727861,True
1332533172102377475,ignacioeloyfc,https://twitter.com/ignacioeloyfc,264,False
2413289725,RupaliChadhaMD,https://twitter.com/RupaliChadhaMD,36517,False
1332530795345563648,fuiti,https://twitter.com/fuiti,630,False
4065162315,BakeRevelo,https://twitter.com/BakeRevelo,715,False
1332521118373212162,lidiaamatos,https://twitter.com/lidiaamatos,1302,False
1332517237303996421,alvenjesus,https://twitter.com/alvenjesus,471,False
102601082,RunRunesWeb,https://twitter.com/RunRunesWeb,2301565,True
1332514624558817286,marlene_preuss,https://twitter.com/marlene_preuss,734,False
15249841,diogomainardi,https://twitter.com/diogomainardi,1089526,True
1332501213473091584,VerdaderaEl,https://twitter.com/VerdaderaEl,132,False
1233431371210727425,musikeys1,https://twitter.com/musikeys1,771,False
1332487780413353984,carlsou,https://twitter.com/carlsou,3585,False
2884771,Newsweek,https://twitter.com/Newsweek,3464291,True
1332468772402307073,neybcruz,https://twitter.com/neybcruz,250,False
3355276119,Alex0508Araujo,https://twitter.com/Alex0508Araujo,11154,False
1332468159102771201,WalkerArgelis,https://twitter.com/WalkerArgelis,425,False
1332453601470525441,SHolske,https://twitter.com/SHolske,3217,False
263311307,Mito_Logico_38,https://twitter.com/Mito_Logico_38,12113,False
1332435839977213952,guggenheim1071,https://twitter.com/guggenheim1071,1807,False
1222939896349970432,revistaoeste,https://twitter.com/revistaoeste,131169,False
1332434888344162304,Sin_Pepitas_,https://twitter.com/Sin_Pepitas_,8175,False
1332434716629360642,EuSouoProfDiego,https://twitter.com/EuSouoProfDiego,174,False
1332425631993368576,JeanneCarolineJ,https://twitter.com/JeanneCarolineJ,811,False
68440549,libe,https://twitter.com/libe,3212616,True
