Id,Label,link,followers,verified
1288987728261111809,bimilhomens,https://twitter.com/bimilhomens,44,False
1288987726528872450,Fvsari,https://twitter.com/Fvsari,1828,False
775522531440721920,camillajes3,https://twitter.com/camillajes3,1003,False
1288987644001746944,_Dani_tricolor,https://twitter.com/_Dani_tricolor,3806,False
24237705,DiarioPE,https://twitter.com/DiarioPE,1092063,True
1288987601819578373,Maldorror,https://twitter.com/Maldorror,837,False
87843887,marisascruz,https://twitter.com/marisascruz,71853,False
1288987575114489856,xLucas_Lopes,https://twitter.com/xLucas_Lopes,682,False
1144567956459966464,RussellDepre,https://twitter.com/RussellDepre,1614,False
1288987476258938880,jaobruguer,https://twitter.com/jaobruguer,185,False
1288987422781575169,Lecheta,https://twitter.com/Lecheta,3354,False
1288987413600182273,Clau7letrinhas,https://twitter.com/Clau7letrinhas,110,False
39522911,ptbrasil,https://twitter.com/ptbrasil,960970,True
1288987407489081350,appds70,https://twitter.com/appds70,5679,False
1288987286017912839,Fredlmal,https://twitter.com/Fredlmal,329,False
1248626268146294784,AliceBegins,https://twitter.com/AliceBegins,274,False
1085425163322249222,WitchMbundle,https://twitter.com/WitchMbundle,415,False
713734803149996032,cardosojuliab,https://twitter.com/cardosojuliab,659,False
74756085,BolsonaroSP,https://twitter.com/BolsonaroSP,1990063,True
1288987276060635138,janetebatistal2,https://twitter.com/janetebatistal2,1,False
65473559,portalR7,https://twitter.com/portalR7,4853842,True
1288987266476576768,MeSegue29560865,https://twitter.com/MeSegue29560865,4984,False
1288987240643919874,felipeandreP1,https://twitter.com/felipeandreP1,4,False
4493889033,ddsamorim23,https://twitter.com/ddsamorim23,1001,False
215322898,marcelo_semer,https://twitter.com/marcelo_semer,56330,False
1288987236990627840,PauloBr48949553,https://twitter.com/PauloBr48949553,255,False
1288987209970913281,rosemarywarde,https://twitter.com/rosemarywarde,5175,False
1288987163435073543,piacesario,https://twitter.com/piacesario,8,False
95740548,jose_simao,https://twitter.com/jose_simao,5252262,True
2880932962,o_antagonista,https://twitter.com/o_antagonista,1304687,True
2923397967,claudioedantas,https://twitter.com/claudioedantas,249345,True
15249841,diogomainardi,https://twitter.com/diogomainardi,1089276,True
87677475,PTnoSenado,https://twitter.com/PTnoSenado,118547,True
1170371384,MoniqueCheker,https://twitter.com/MoniqueCheker,61275,True
259840707,MPF_PGR,https://twitter.com/MPF_PGR,699885,True
2296138146,deltanmd,https://twitter.com/deltanmd,1330483,True
1113094855281008641,SF_Moro,https://twitter.com/SF_Moro,3304994,True
14594813,folha,https://twitter.com/folha,7691945,True
156719729,OGloboPolitica,https://twitter.com/OGloboPolitica,471143,True
68313718,STF_oficial,https://twitter.com/STF_oficial,2228510,True
40095953,SenadoFederal,https://twitter.com/SenadoFederal,1034816,True
1288987137308856323,direitonoponto,https://twitter.com/direitonoponto,30060,False
1288987125237587968,marcelinharosa,https://twitter.com/marcelinharosa,659,False
1288987122679119873,Snia62579054,https://twitter.com/Snia62579054,2,False
1288987081067372550,flaviosartori,https://twitter.com/flaviosartori,998,False
1288987077598642176,cintianog_,https://twitter.com/cintianog_,99,False
935834664442449920,MinhaColega,https://twitter.com/MinhaColega,103,False
1288987062159511560,fckliberalism,https://twitter.com/fckliberalism,122,False
14594698,UOLNoticias,https://twitter.com/UOLNoticias,3644310,True
1288987025077657601,Val_Ce1,https://twitter.com/Val_Ce1,278213,False
49435578,GTMacalossi,https://twitter.com/GTMacalossi,23404,False
1288987006228410368,_Anoonimo_anon,https://twitter.com/_Anoonimo_anon,3,False
1388402174,RenovaMidia,https://twitter.com/RenovaMidia,329638,False
1288986992265617409,thiagoBioqneuro,https://twitter.com/thiagoBioqneuro,980,False
1288986986934673409,simoes8,https://twitter.com/simoes8,2927,False
93339429,Astro_Pontes,https://twitter.com/Astro_Pontes,471209,True
1288986981066854409,JoseConserva73,https://twitter.com/JoseConserva73,4231,False
1288986970929102848,Soteropolitan13,https://twitter.com/Soteropolitan13,53,False
1140068070041501706,Macarronica1,https://twitter.com/Macarronica1,922,False
1262601312241438722,JulioVi93222935,https://twitter.com/JulioVi93222935,5,False
177324170,ma_damaceno,https://twitter.com/ma_damaceno,47,False
759001618884939776,JanainaDoBrasil,https://twitter.com/JanainaDoBrasil,836456,True
1288986852486242304,artyjoestar2001,https://twitter.com/artyjoestar2001,230,False
1288986835990061063,Brunos_Miguel,https://twitter.com/Brunos_Miguel,331,False
1051853688380293121,le_dallabrida,https://twitter.com/le_dallabrida,144,False
1288986759464996864,rip2mymarie,https://twitter.com/rip2mymarie,1160,False
377074222,indisouza_,https://twitter.com/indisouza_,260,False
1288986721586229252,jkhopecult,https://twitter.com/jkhopecult,1796,False
1288986716188160001,SamLimaContador,https://twitter.com/SamLimaContador,655,False
1288986711062650881,DropTheMobile,https://twitter.com/DropTheMobile,1164,False
1288986709603110913,GuimaraesLiih,https://twitter.com/GuimaraesLiih,17867,False
1288986678183505920,ze__povinho,https://twitter.com/ze__povinho,309,False
1288986668431814659,alerodrigues247,https://twitter.com/alerodrigues247,3500,False
1288986601067089920,guiazevedo31,https://twitter.com/guiazevedo31,1808,False
582230335,updatechartuc,https://twitter.com/updatechartuc,146966,False
1288986598877679618,Mohalberth2,https://twitter.com/Mohalberth2,108,False
1083774484123975680,DamaresAlves,https://twitter.com/DamaresAlves,1212745,True
1288986591747346432,flaviobessajr,https://twitter.com/flaviobessajr,1294,False
1288986499506155521,lucasemmfts,https://twitter.com/lucasemmfts,624,False
60874629,bibotalk,https://twitter.com/bibotalk,21897,False
1288986443650600963,SfeMarketing,https://twitter.com/SfeMarketing,260,False
1080951902626631681,Darthwell_,https://twitter.com/Darthwell_,1566,False
70799317,UOL,https://twitter.com/UOL,1843386,True
1288986381646213120,anemedie,https://twitter.com/anemedie,88,False
1288986324943417347,bernardo_peres,https://twitter.com/bernardo_peres,550,False
1288986284652924928,ARPRJ,https://twitter.com/ARPRJ,722,False
1288986221352452096,Apenas1De,https://twitter.com/Apenas1De,626,False
609065195,VanessaNich,https://twitter.com/VanessaNich,2396,False
1288986111612780545,sunlixxie,https://twitter.com/sunlixxie,1225,False
1288986081162072064,xiangyouziyou,https://twitter.com/xiangyouziyou,45,False
1271322398785024002,ManuKuziak,https://twitter.com/ManuKuziak,771,False
8802752,g1,https://twitter.com/g1,12095748,True
1288985884533182464,AnGeLoBr123456,https://twitter.com/AnGeLoBr123456,3,False
1081334456953307136,atpacheco1987,https://twitter.com/atpacheco1987,322,False
0,Welling06688160,https://twitter.com/Welling06688160,-1,False
1095834875716874245,GabrielaPrioli,https://twitter.com/GabrielaPrioli,974218,True
1288985875968405505,paulocallis,https://twitter.com/paulocallis,7259,False
142393421,GloboNews,https://twitter.com/GloboNews,4544487,True
1288985825368309761,Caiiioo_SPFC,https://twitter.com/Caiiioo_SPFC,1279,False
1288985820876201984,MFArdissone,https://twitter.com/MFArdissone,468,False
1288985808872120326,Emil_JoZu,https://twitter.com/Emil_JoZu,1734,False
775474080715767808,pagina12,https://twitter.com/pagina12,391559,True
1288985749954662403,NandaFreiire,https://twitter.com/NandaFreiire,542,False
1288985710796722176,jralfena,https://twitter.com/jralfena,7,False
1288985696594731008,Igorzito0,https://twitter.com/Igorzito0,1018,False
564628730,umvicente,https://twitter.com/umvicente,100572,False
1288985692920586240,va_vanysbaby,https://twitter.com/va_vanysbaby,109,False
9317502,Estadao,https://twitter.com/Estadao,6965166,True
969228816009846786,brpolitico,https://twitter.com/brpolitico,60654,True
1288985687027580928,morganacanto,https://twitter.com/morganacanto,1171,False
1288985676055224320,contagemcorona1,https://twitter.com/contagemcorona1,15233,False
1288985657021534212,thbtbc,https://twitter.com/thbtbc,225,False
1288985644719538176,Antnio86935033,https://twitter.com/Antnio86935033,0,False
2670726740,LulaOficial,https://twitter.com/LulaOficial,2103534,True
1288985547218747392,PedroPi17942148,https://twitter.com/PedroPi17942148,1261,False
1288985543452368897,thiagof_igor,https://twitter.com/thiagof_igor,147,False
1288985506244702210,adabadabael,https://twitter.com/adabadabael,757,False
1267925527605755905,_Leitadas_Loen,https://twitter.com/_Leitadas_Loen,68211,False
1288985459192999936,ottobrasil1,https://twitter.com/ottobrasil1,371,False
10228272,YouTube,https://twitter.com/YouTube,72825136,True
1288985364871426052,fabicastroal,https://twitter.com/fabicastroal,3797,False
1288985326787141634,polyowyk,https://twitter.com/polyowyk,1682,False
1288985304251105282,DulceNascimento,https://twitter.com/DulceNascimento,110,False
67150902,correio,https://twitter.com/correio,786610,True
1288985266145959938,KharimeSol,https://twitter.com/KharimeSol,2744,False
1288985264321331203,ALVAROS95219559,https://twitter.com/ALVAROS95219559,140,False
1288985199678763009,MegaDiarioRD,https://twitter.com/MegaDiarioRD,299,False
1288985152635514881,AmandaBarros_N,https://twitter.com/AmandaBarros_N,1187,False
33071040,rmotta2,https://twitter.com/rmotta2,52070,False
1288985114672803843,desacocheio73,https://twitter.com/desacocheio73,417,False
1222939896349970432,revistaoeste,https://twitter.com/revistaoeste,128151,False
