Source,Target,Type,Id,Label,timeset,Weight
21796727440,86746184549,Directed,17080,,,1
21796727440,163263003701551,Directed,17081,,,1
21796727440,126680437356461,Directed,17082,,,1
21796727440,75756222753,Directed,17083,,,1
21796727440,268150213316628,Directed,17084,,,1
21796727440,36143771015,Directed,17085,,,1
21796727440,161263611909,Directed,17086,,,1
21796727440,294797007771,Directed,17087,,,1
21796727440,186702725623,Directed,17088,,,1
21796727440,365478210141634,Directed,17089,,,1
21796727440,150113374142,Directed,17090,,,1
21796727440,333880496633816,Directed,17091,,,1
21796727440,112218862242205,Directed,17092,,,1
21796727440,117412851604461,Directed,17093,,,1
21796727440,190000937699646,Directed,17094,,,1
21796727440,258449936215,Directed,17095,,,1
21796727440,138160372881295,Directed,17096,,,1
21796727440,70070202017,Directed,17097,,,1
21796727440,86875228015,Directed,17098,,,1
21796727440,37809341606,Directed,17099,,,1
21796727440,57836938449,Directed,17100,,,1
21796727440,10236898932,Directed,17101,,,1
21796727440,175775249378,Directed,17102,,,1
21796727440,292738067403489,Directed,17103,,,1
21796727440,144527381462,Directed,17104,,,1
201954576553747,107309305972248,Directed,17105,,,1
278387645512105,286381544737766,Directed,17106,,,1
475701245788507,333577596740941,Directed,17107,,,1
475701245788507,231716300209349,Directed,17108,,,1
475701245788507,158097514394097,Directed,17109,,,1
475701245788507,379539272080035,Directed,17110,,,1
475701245788507,193777420772358,Directed,17111,,,1
475701245788507,87453954259,Directed,17112,,,1
475701245788507,883630091693175,Directed,17113,,,1
475701245788507,476406569095128,Directed,17114,,,1
475701245788507,214522925264497,Directed,17115,,,1
475701245788507,1410081172574117,Directed,17116,,,1
475701245788507,316197095089087,Directed,17117,,,1
475701245788507,153322298071871,Directed,17118,,,1
475701245788507,243536735664387,Directed,17119,,,1
475701245788507,486292534720829,Directed,17120,,,1
475701245788507,353171514770582,Directed,17121,,,1
475701245788507,312307312125607,Directed,17122,,,1
475701245788507,521937927884075,Directed,17123,,,1
475701245788507,179865905402853,Directed,17124,,,1
475701245788507,137335179772510,Directed,17125,,,1
475701245788507,264175613598422,Directed,17126,,,1
475701245788507,101036196646365,Directed,17127,,,1
475701245788507,157293541026960,Directed,17128,,,1
475701245788507,128646277206656,Directed,17129,,,1
475701245788507,124177214310102,Directed,17130,,,1
475701245788507,160150784042061,Directed,17131,,,1
475701245788507,235263107772,Directed,17132,,,1
475701245788507,360372527374326,Directed,17133,,,1
475701245788507,59672929326,Directed,17134,,,1
475701245788507,249745911749876,Directed,17135,,,1
475701245788507,42933792278,Directed,17136,,,1
475701245788507,439349256087453,Directed,17137,,,1
475701245788507,16126780553,Directed,17138,,,1
475701245788507,481248305225854,Directed,17139,,,1
475701245788507,329779873786808,Directed,17140,,,1
231716300209349,243536735664387,Directed,17141,,,1
231716300209349,759689137437872,Directed,17142,,,1
231716300209349,637810726306431,Directed,17143,,,1
231716300209349,148236298569825,Directed,17144,,,1
231716300209349,356883069268,Directed,17145,,,1
231716300209349,396238617060911,Directed,17146,,,1
231716300209349,237565506339587,Directed,17147,,,1
231716300209349,161758410553702,Directed,17148,,,1
231716300209349,261765663969001,Directed,17149,,,1
231716300209349,165400486808492,Directed,17150,,,1
231716300209349,312194878914454,Directed,17151,,,1
231716300209349,130917160320991,Directed,17152,,,1
231716300209349,334081010000014,Directed,17153,,,1
231716300209349,101255393335310,Directed,17154,,,1
231716300209349,705774632792376,Directed,17155,,,1
231716300209349,253083638059595,Directed,17156,,,1
231716300209349,127421563952467,Directed,17157,,,1
231716300209349,486292534720829,Directed,17158,,,1
231716300209349,165091190234947,Directed,17159,,,1
231716300209349,193085874254,Directed,17160,,,1
231716300209349,229786170410532,Directed,17161,,,1
231716300209349,235263107772,Directed,17162,,,1
231716300209349,354109742766,Directed,17163,,,1
231716300209349,196329073799810,Directed,17164,,,1
231716300209349,149895018399168,Directed,17165,,,1
231716300209349,131693930206201,Directed,17166,,,1
231716300209349,91682244049,Directed,17167,,,1
231716300209349,221770444519274,Directed,17168,,,1
231716300209349,141778575922565,Directed,17169,,,1
231716300209349,304116256332761,Directed,17170,,,1
231716300209349,481248305225854,Directed,17171,,,1
231716300209349,379539272080035,Directed,17172,,,1
231716300209349,258449936215,Directed,17173,,,1
231716300209349,365478210141634,Directed,17174,,,1
231716300209349,115380398553479,Directed,17175,,,1
231716300209349,292738067403489,Directed,17176,,,1
231716300209349,137335179772510,Directed,17177,,,1
231716300209349,21796727440,Directed,17178,,,1
231716300209349,475701245788507,Directed,17179,,,1
231716300209349,153322298071871,Directed,17180,,,1
231716300209349,169395763114341,Directed,17181,,,1
252320804884068,249695578379466,Directed,17182,,,1
252320804884068,233341276707116,Directed,17183,,,1
252320804884068,261765663969001,Directed,17184,,,1
252320804884068,492058860844899,Directed,17185,,,1
252320804884068,281764375252569,Directed,17186,,,1
252320804884068,482923291818200,Directed,17187,,,1
252320804884068,150751645046382,Directed,17188,,,1
252320804884068,115380398553479,Directed,17189,,,1
252320804884068,486292534720829,Directed,17190,,,1
252320804884068,166640353388074,Directed,17191,,,1
252320804884068,174049266063358,Directed,17192,,,1
252320804884068,292738067403489,Directed,17193,,,1
252320804884068,141778575922565,Directed,17194,,,1
252320804884068,204536169602745,Directed,17195,,,1
252320804884068,404546116253305,Directed,17196,,,1
252320804884068,231716300209349,Directed,17197,,,1
295014717242853,221770444519274,Directed,17198,,,1
295014717242853,128117453890470,Directed,17199,,,1
295014717242853,107679088286,Directed,17200,,,1
157294607618530,140393812653664,Directed,17201,,,1
157294607618530,111488005563000,Directed,17202,,,1
157294607618530,196329073799810,Directed,17203,,,1
157294607618530,42933792278,Directed,17204,,,1
264175613598422,127555807346273,Directed,17205,,,1
264175613598422,243536735664387,Directed,17206,,,1
264175613598422,137344219770299,Directed,17207,,,1
264175613598422,134293993426512,Directed,17208,,,1
295992827174748,285656031511081,Directed,17209,,,1
295992827174748,115380398553479,Directed,17210,,,1
286381544737766,278387645512105,Directed,17211,,,1
286381544737766,354845874562093,Directed,17212,,,1
169477296441459,161758410553702,Directed,17213,,,1
91682244049,160150784042061,Directed,17214,,,1
91682244049,59672929326,Directed,17215,,,1
91682244049,107679088286,Directed,17216,,,1
91682244049,101036196646365,Directed,17217,,,1
91682244049,157294607618530,Directed,17218,,,1
91682244049,16126780553,Directed,17219,,,1
91682244049,128646277206656,Directed,17220,,,1
91682244049,111488005563000,Directed,17221,,,1
91682244049,36143771015,Directed,17222,,,1
91682244049,122792026424,Directed,17223,,,1
91682244049,128117453890470,Directed,17224,,,1
91682244049,235263107772,Directed,17225,,,1
179483995465698,225781330794682,Directed,17226,,,1
176253080254,137335179772510,Directed,17227,,,1
176253080254,333880496633816,Directed,17228,,,1
176253080254,176253080254,Directed,17229,,,1
160150784042061,138482599532874,Directed,17230,,,1
160150784042061,163295873721574,Directed,17231,,,1
160150784042061,201954576553747,Directed,17232,,,1
160150784042061,354109742766,Directed,17233,,,1
160150784042061,475701245788507,Directed,17234,,,1
160150784042061,103041026439143,Directed,17235,,,1
160150784042061,161758410553702,Directed,17236,,,1
160150784042061,263272937104255,Directed,17237,,,1
160150784042061,140393812653664,Directed,17238,,,1
160150784042061,221770444519274,Directed,17239,,,1
160150784042061,196329073799810,Directed,17240,,,1
160150784042061,356883069268,Directed,17241,,,1
160150784042061,249695578379466,Directed,17242,,,1
160150784042061,220566888021787,Directed,17243,,,1
160150784042061,91682244049,Directed,17244,,,1
160150784042061,131693930206201,Directed,17245,,,1
160150784042061,235263107772,Directed,17246,,,1
160150784042061,128600557879,Directed,17247,,,1
57836938449,535808876450582,Directed,17248,,,1
57836938449,118514471535613,Directed,17249,,,1
57836938449,128870327190864,Directed,17250,,,1
57836938449,186944124707752,Directed,17251,,,1
57836938449,21796727440,Directed,17252,,,1
169395763114341,16126780553,Directed,17253,,,1
169395763114341,42933792278,Directed,17254,,,1
169395763114341,179865905402853,Directed,17255,,,1
169395763114341,219985218034252,Directed,17256,,,1
169395763114341,153322298071871,Directed,17257,,,1
169395763114341,190000937699646,Directed,17258,,,1
169395763114341,294797007771,Directed,17259,,,1
169395763114341,21796727440,Directed,17260,,,1
169395763114341,91682244049,Directed,17261,,,1
179865905402853,175519299161553,Directed,17262,,,1
179865905402853,190000937699646,Directed,17263,,,1
179865905402853,219985218034252,Directed,17264,,,1
179865905402853,168553733225405,Directed,17265,,,1
179865905402853,169395763114341,Directed,17266,,,1
127555807346273,179865905402853,Directed,17267,,,1
127555807346273,304116256332761,Directed,17268,,,1
127555807346273,153322298071871,Directed,17269,,,1
313710071981841,10236898932,Directed,17270,,,1
313710071981841,21796727440,Directed,17271,,,1
142254852505389,115987058416365,Directed,17272,,,1
203150189739220,148236298569825,Directed,17273,,,1
203150189739220,128117453890470,Directed,17274,,,1
203150189739220,16126780553,Directed,17275,,,1
203150189739220,221770444519274,Directed,17276,,,1
203150189739220,169395763114341,Directed,17277,,,1
203150189739220,42933792278,Directed,17278,,,1
203150189739220,21796727440,Directed,17279,,,1
203150189739220,131693930206201,Directed,17280,,,1
203150189739220,128600557879,Directed,17281,,,1
203150189739220,153322298071871,Directed,17282,,,1
203150189739220,140393812653664,Directed,17283,,,1
203150189739220,179865905402853,Directed,17284,,,1
203150189739220,176547335720414,Directed,17285,,,1
167451359968559,301257246668687,Directed,17286,,,1
167451359968559,128646277206656,Directed,17287,,,1
167451359968559,260835530608800,Directed,17288,,,1
167451359968559,324876770939063,Directed,17289,,,1
167451359968559,105603346141658,Directed,17290,,,1
167451359968559,246478028715452,Directed,17291,,,1
167451359968559,160150784042061,Directed,17292,,,1
167451359968559,148064195323219,Directed,17293,,,1
167451359968559,128117453890470,Directed,17294,,,1
167451359968559,193944443965876,Directed,17295,,,1
10236898932,313710071981841,Directed,17296,,,1
10236898932,186702725623,Directed,17297,,,1
10236898932,21796727440,Directed,17298,,,1
333880496633816,475701245788507,Directed,17299,,,1
333880496633816,137335179772510,Directed,17300,,,1
333880496633816,202336133179675,Directed,17301,,,1
333880496633816,481248305225854,Directed,17302,,,1
333880496633816,128870327190864,Directed,17303,,,1
333880496633816,186702725623,Directed,17304,,,1
333880496633816,203981706303051,Directed,17305,,,1
333880496633816,163263003701551,Directed,17306,,,1
333880496633816,258449936215,Directed,17307,,,1
333880496633816,365478210141634,Directed,17308,,,1
333880496633816,21796727440,Directed,17309,,,1
333880496633816,176253080254,Directed,17310,,,1
333880496633816,10236898932,Directed,17311,,,1
186944124707752,186702725623,Directed,17312,,,1
186944124707752,203981706303051,Directed,17313,,,1
186944124707752,163263003701551,Directed,17314,,,1
186944124707752,481248305225854,Directed,17315,,,1
186944124707752,57836938449,Directed,17316,,,1
186944124707752,138160372881295,Directed,17317,,,1
186944124707752,10236898932,Directed,17318,,,1
186944124707752,70070202017,Directed,17319,,,1
193562583995216,115380398553479,Directed,17320,,,1
193562583995216,329779873786808,Directed,17321,,,1
193562583995216,515552898456515,Directed,17322,,,1
193562583995216,238512962862441,Directed,17323,,,1
244569838934376,436498646470365,Directed,17324,,,1
244569838934376,337635396293260,Directed,17325,,,1
244569838934376,160150784042061,Directed,17326,,,1
244569838934376,128600557879,Directed,17327,,,1
244569838934376,91682244049,Directed,17328,,,1
244569838934376,167451359968559,Directed,17329,,,1
244569838934376,111488005563000,Directed,17330,,,1
42933792278,122792026424,Directed,17331,,,1
131693930206201,140393812653664,Directed,17332,,,1
571190096306254,392068177547101,Directed,17333,,,1
571190096306254,508638082532356,Directed,17334,,,1
571190096306254,131913720222471,Directed,17335,,,1
571190096306254,297407203715695,Directed,17336,,,1
571190096306254,134293993426512,Directed,17337,,,1
571190096306254,291447901047391,Directed,17338,,,1
571190096306254,166813190323781,Directed,17339,,,1
571190096306254,367288830039088,Directed,17340,,,1
571190096306254,224603047730525,Directed,17341,,,1
571190096306254,123104104462534,Directed,17342,,,1
571190096306254,106285459447793,Directed,17343,,,1
571190096306254,414749621981058,Directed,17344,,,1
571190096306254,994791740532562,Directed,17345,,,1
571190096306254,599837570044082,Directed,17346,,,1
571190096306254,205441072844831,Directed,17347,,,1
571190096306254,538718192885756,Directed,17348,,,1
571190096306254,295328440579250,Directed,17349,,,1
571190096306254,1555322358045410,Directed,17350,,,1
571190096306254,218163204867981,Directed,17351,,,1
571190096306254,266107273492956,Directed,17352,,,1
571190096306254,158861157508650,Directed,17353,,,1
571190096306254,184630681556877,Directed,17354,,,1
571190096306254,724292177627726,Directed,17355,,,1
571190096306254,180205775398360,Directed,17356,,,1
571190096306254,146644628701381,Directed,17357,,,1
571190096306254,359587857397191,Directed,17358,,,1
571190096306254,425631167456012,Directed,17359,,,1
571190096306254,423639981023432,Directed,17360,,,1
571190096306254,507444119355112,Directed,17361,,,1
571190096306254,255461504649569,Directed,17362,,,1
571190096306254,588168267896739,Directed,17363,,,1
571190096306254,19916977106,Directed,17364,,,1
571190096306254,270782146336395,Directed,17365,,,1
571190096306254,470497929670025,Directed,17366,,,1
571190096306254,250915115020311,Directed,17367,,,1
571190096306254,305040982887017,Directed,17368,,,1
571190096306254,143371292411222,Directed,17369,,,1
571190096306254,190463201055711,Directed,17370,,,1
571190096306254,311158752273355,Directed,17371,,,1
571190096306254,127555807346273,Directed,17372,,,1
571190096306254,98367118441,Directed,17373,,,1
571190096306254,10799255126,Directed,17374,,,1
571190096306254,139357702765195,Directed,17375,,,1
571190096306254,1607888406089515,Directed,17376,,,1
571190096306254,865284446865658,Directed,17377,,,1
571190096306254,226719583881,Directed,17378,,,1
571190096306254,649725761716779,Directed,17379,,,1
571190096306254,229593267058014,Directed,17380,,,1
571190096306254,230948300362402,Directed,17381,,,1
571190096306254,433438653407578,Directed,17382,,,1
571190096306254,171458232878841,Directed,17383,,,1
571190096306254,298234303454,Directed,17384,,,1
571190096306254,427538044077397,Directed,17385,,,1
571190096306254,168930946524633,Directed,17386,,,1
571190096306254,268121763216212,Directed,17387,,,1
571190096306254,153105774772900,Directed,17388,,,1
571190096306254,151790575021132,Directed,17389,,,1
571190096306254,107311539425863,Directed,17390,,,1
571190096306254,680028392060076,Directed,17391,,,1
571190096306254,408335075907728,Directed,17392,,,1
571190096306254,110078042392138,Directed,17393,,,1
571190096306254,471449656207687,Directed,17394,,,1
571190096306254,167081942646,Directed,17395,,,1
571190096306254,91682244049,Directed,17396,,,1
571190096306254,263433010399086,Directed,17397,,,1
571190096306254,138895112959832,Directed,17398,,,1
571190096306254,70070202017,Directed,17399,,,1
571190096306254,181389048620310,Directed,17400,,,1
571190096306254,106683659444079,Directed,17401,,,1
571190096306254,211265975650275,Directed,17402,,,1
571190096306254,114009265348783,Directed,17403,,,1
571190096306254,213412328837108,Directed,17404,,,1
571190096306254,368101043221850,Directed,17405,,,1
571190096306254,20000417943,Directed,17406,,,1
571190096306254,58464670567,Directed,17407,,,1
571190096306254,444392495690948,Directed,17408,,,1
571190096306254,412047545529291,Directed,17409,,,1
571190096306254,204635086221171,Directed,17410,,,1
571190096306254,100757816428,Directed,17411,,,1
571190096306254,173768049362060,Directed,17412,,,1
571190096306254,10109514234,Directed,17413,,,1
571190096306254,208952725796165,Directed,17414,,,1
571190096306254,118197471568260,Directed,17415,,,1
571190096306254,162790337080847,Directed,17416,,,1
571190096306254,96845044850,Directed,17417,,,1
571190096306254,158576650852452,Directed,17418,,,1
571190096306254,18658586341,Directed,17419,,,1
571190096306254,25266987484,Directed,17420,,,1
571190096306254,90824638062,Directed,17421,,,1
571190096306254,106537403849,Directed,17422,,,1
571190096306254,376209892862,Directed,17423,,,1
571190096306254,109068429178457,Directed,17424,,,1
571190096306254,45586215989,Directed,17425,,,1
571190096306254,164637176974573,Directed,17426,,,1
571190096306254,55817334863,Directed,17427,,,1
571190096306254,45415668089,Directed,17428,,,1
571190096306254,203981706303051,Directed,17429,,,1
571190096306254,363111098454,Directed,17430,,,1
571190096306254,16126780553,Directed,17431,,,1
571190096306254,13397230804,Directed,17432,,,1
571190096306254,63263972393,Directed,17433,,,1
571190096306254,140393812653664,Directed,17434,,,1
571190096306254,354109742766,Directed,17435,,,1
571190096306254,132673200120037,Directed,17436,,,1
571190096306254,148596019680,Directed,17437,,,1
571190096306254,201454429985063,Directed,17438,,,1
571190096306254,634041626628813,Directed,17439,,,1
571190096306254,203677466326004,Directed,17440,,,1
571190096306254,54329942704,Directed,17441,,,1
571190096306254,268150213316628,Directed,17442,,,1
571190096306254,231716300209349,Directed,17443,,,1
571190096306254,535808876450582,Directed,17444,,,1
571190096306254,399420860118156,Directed,17445,,,1
571190096306254,127421563952467,Directed,17446,,,1
571190096306254,115380398553479,Directed,17447,,,1
571190096306254,7992754420,Directed,17448,,,1
571190096306254,1410081172574117,Directed,17449,,,1
571190096306254,626540500723749,Directed,17450,,,1
571190096306254,145632722140414,Directed,17451,,,1
571190096306254,141657192616725,Directed,17452,,,1
571190096306254,165091190234947,Directed,17453,,,1
571190096306254,152469411574284,Directed,17454,,,1
571190096306254,481248305225854,Directed,17455,,,1
571190096306254,242630792513188,Directed,17456,,,1
571190096306254,196329073799810,Directed,17457,,,1
571190096306254,158097514394097,Directed,17458,,,1
571190096306254,304218326433318,Directed,17459,,,1
571190096306254,448150765293182,Directed,17460,,,1
571190096306254,642862409101076,Directed,17461,,,1
571190096306254,280561218810669,Directed,17462,,,1
571190096306254,131693930206201,Directed,17463,,,1
571190096306254,214642781928359,Directed,17464,,,1
571190096306254,186861248033037,Directed,17465,,,1
571190096306254,705774632792376,Directed,17466,,,1
571190096306254,744413112291812,Directed,17467,,,1
571190096306254,93994186393,Directed,17468,,,1
571190096306254,197696713593808,Directed,17469,,,1
571190096306254,93193648731,Directed,17470,,,1
571190096306254,316197095089087,Directed,17471,,,1
571190096306254,295678123955097,Directed,17472,,,1
571190096306254,101036196646365,Directed,17473,,,1
571190096306254,1640968869454820,Directed,17474,,,1
571190096306254,192239340890995,Directed,17475,,,1
571190096306254,261765663969001,Directed,17476,,,1
571190096306254,556056284447150,Directed,17477,,,1
571190096306254,248721328513840,Directed,17478,,,1
571190096306254,198004746974989,Directed,17479,,,1
571190096306254,208851775809309,Directed,17480,,,1
571190096306254,143432172379569,Directed,17481,,,1
571190096306254,228355777265594,Directed,17482,,,1
571190096306254,637810726306431,Directed,17483,,,1
571190096306254,201065829925909,Directed,17484,,,1
571190096306254,137205293081388,Directed,17485,,,1
571190096306254,155266391171127,Directed,17486,,,1
571190096306254,190638977789737,Directed,17487,,,1
571190096306254,1435476166663884,Directed,17488,,,1
571190096306254,249745911749876,Directed,17489,,,1
571190096306254,703067636445925,Directed,17490,,,1
571190096306254,238679619578384,Directed,17491,,,1
571190096306254,380961992060898,Directed,17492,,,1
571190096306254,100912603297178,Directed,17493,,,1
571190096306254,111339788878132,Directed,17494,,,1
571190096306254,166171190063247,Directed,17495,,,1
571190096306254,129524837105907,Directed,17496,,,1
571190096306254,387213384661901,Directed,17497,,,1
571190096306254,199772720057170,Directed,17498,,,1
571190096306254,476406569095128,Directed,17499,,,1
571190096306254,129408313809017,Directed,17500,,,1
571190096306254,203064416403027,Directed,17501,,,1
571190096306254,144735358906092,Directed,17502,,,1
571190096306254,169395763114341,Directed,17503,,,1
571190096306254,219985218034252,Directed,17504,,,1
571190096306254,190000937699646,Directed,17505,,,1
571190096306254,175519299161553,Directed,17506,,,1
571190096306254,401296996619402,Directed,17507,,,1
571190096306254,214522925264497,Directed,17508,,,1
571190096306254,339004486139723,Directed,17509,,,1
571190096306254,253301631501143,Directed,17510,,,1
571190096306254,139361612846498,Directed,17511,,,1
571190096306254,565381446882267,Directed,17512,,,1
571190096306254,216669605093094,Directed,17513,,,1
571190096306254,291437180908305,Directed,17514,,,1
571190096306254,272890169406337,Directed,17515,,,1
571190096306254,1453872934897332,Directed,17516,,,1
571190096306254,374397096007214,Directed,17517,,,1
571190096306254,416852578469161,Directed,17518,,,1
571190096306254,344588545563053,Directed,17519,,,1
571190096306254,103682003003732,Directed,17520,,,1
571190096306254,148998239086,Directed,17521,,,1
571190096306254,459902040776803,Directed,17522,,,1
571190096306254,200535639977378,Directed,17523,,,1
571190096306254,137739696264832,Directed,17524,,,1
571190096306254,146912728698583,Directed,17525,,,1
571190096306254,248723245238777,Directed,17526,,,1
571190096306254,623561761045372,Directed,17527,,,1
571190096306254,376055765792494,Directed,17528,,,1
571190096306254,249291508501975,Directed,17529,,,1
571190096306254,1425298464349313,Directed,17530,,,1
571190096306254,543660059052503,Directed,17531,,,1
571190096306254,162588987250640,Directed,17532,,,1
571190096306254,543448699004410,Directed,17533,,,1
571190096306254,312194878914454,Directed,17534,,,1
571190096306254,347762762000386,Directed,17535,,,1
571190096306254,464837630201878,Directed,17536,,,1
571190096306254,314805438617460,Directed,17537,,,1
571190096306254,125792214144426,Directed,17538,,,1
571190096306254,265397830165959,Directed,17539,,,1
571190096306254,336385556388760,Directed,17540,,,1
571190096306254,638794596208173,Directed,17541,,,1
571190096306254,341698355948755,Directed,17542,,,1
571190096306254,367380153356898,Directed,17543,,,1
571190096306254,184614634897583,Directed,17544,,,1
571190096306254,143197819052232,Directed,17545,,,1
571190096306254,149895018399168,Directed,17546,,,1
571190096306254,121810877830371,Directed,17547,,,1
571190096306254,368347086530453,Directed,17548,,,1
571190096306254,274885629217237,Directed,17549,,,1
571190096306254,318325368266111,Directed,17550,,,1
571190096306254,620469827963014,Directed,17551,,,1
571190096306254,497681236941819,Directed,17552,,,1
571190096306254,1206168196189161,Directed,17553,,,1
571190096306254,148236298569825,Directed,17554,,,1
571190096306254,533244133382902,Directed,17555,,,1
571190096306254,396238617060911,Directed,17556,,,1
571190096306254,522599821166280,Directed,17557,,,1
571190096306254,1410145972556762,Directed,17558,,,1
571190096306254,243536735664387,Directed,17559,,,1
571190096306254,317471418292755,Directed,17560,,,1
571190096306254,174565392641564,Directed,17561,,,1
571190096306254,475701245788507,Directed,17562,,,1
571190096306254,201013883296353,Directed,17563,,,1
571190096306254,151264488238952,Directed,17564,,,1
571190096306254,130917160320991,Directed,17565,,,1
571190096306254,468171196573560,Directed,17566,,,1
571190096306254,141778575922565,Directed,17567,,,1
571190096306254,191215027682103,Directed,17568,,,1
571190096306254,175169445939205,Directed,17569,,,1
571190096306254,365478210141634,Directed,17570,,,1
571190096306254,292738067403489,Directed,17571,,,1
571190096306254,108575759184076,Directed,17572,,,1
571190096306254,379539272080035,Directed,17573,,,1
571190096306254,115650918479212,Directed,17574,,,1
571190096306254,435452539844439,Directed,17575,,,1
571190096306254,21796727440,Directed,17576,,,1
571190096306254,1414331772113155,Directed,17577,,,1
571190096306254,163263003701551,Directed,17578,,,1
571190096306254,254652341255935,Directed,17579,,,1
571190096306254,486292534720829,Directed,17580,,,1
571190096306254,1382200565376691,Directed,17581,,,1
571190096306254,162626953754145,Directed,17582,,,1
571190096306254,717844884932868,Directed,17583,,,1
571190096306254,137335179772510,Directed,17584,,,1
571190096306254,426973104064456,Directed,17585,,,1
571190096306254,133233930112969,Directed,17586,,,1
571190096306254,360372527374326,Directed,17587,,,1
571190096306254,294527057272820,Directed,17588,,,1
571190096306254,183583434999968,Directed,17589,,,1
571190096306254,153852684678269,Directed,17590,,,1
571190096306254,74793562954,Directed,17591,,,1
571190096306254,121378191228917,Directed,17592,,,1
571190096306254,344082109884,Directed,17593,,,1
571190096306254,215275598522355,Directed,17594,,,1
131913720222471,143371292411222,Directed,17595,,,1
131913720222471,171458232878841,Directed,17596,,,1
131913720222471,297407203715695,Directed,17597,,,1
131913720222471,137739696264832,Directed,17598,,,1
131913720222471,145632722140414,Directed,17599,,,1
297407203715695,571190096306254,Directed,17600,,,1
297407203715695,137739696264832,Directed,17601,,,1
297407203715695,171458232878841,Directed,17602,,,1
297407203715695,143371292411222,Directed,17603,,,1
297407203715695,131913720222471,Directed,17604,,,1
134293993426512,571190096306254,Directed,17606,,,1
291447901047391,121810877830371,Directed,17610,,,1
291447901047391,368347086530453,Directed,17611,,,1
291447901047391,149895018399168,Directed,17612,,,1
291447901047391,268150213316628,Directed,17613,,,1
291447901047391,535808876450582,Directed,17614,,,1
291447901047391,54329942704,Directed,17615,,,1
291447901047391,481248305225854,Directed,17616,,,1
291447901047391,7992754420,Directed,17617,,,1
291447901047391,163263003701551,Directed,17618,,,1
291447901047391,74793562954,Directed,17619,,,1
291447901047391,108575759184076,Directed,17620,,,1
291447901047391,70070202017,Directed,17621,,,1
291447901047391,365478210141634,Directed,17622,,,1
291447901047391,184614634897583,Directed,17623,,,1
166813190323781,476406569095128,Directed,17624,,,1
166813190323781,360372527374326,Directed,17625,,,1
367288830039088,169395763114341,Directed,17626,,,1
367288830039088,468171196573560,Directed,17627,,,1
367288830039088,314805438617460,Directed,17628,,,1
367288830039088,121810877830371,Directed,17629,,,1
367288830039088,70070202017,Directed,17630,,,1
367288830039088,149895018399168,Directed,17631,,,1
367288830039088,368347086530453,Directed,17632,,,1
367288830039088,21796727440,Directed,17633,,,1
367288830039088,399420860118156,Directed,17634,,,1
367288830039088,184614634897583,Directed,17635,,,1
367288830039088,138895112959832,Directed,17636,,,1
367288830039088,143197819052232,Directed,17637,,,1
106285459447793,10109514234,Directed,17638,,,1
106285459447793,91682244049,Directed,17639,,,1
106285459447793,101036196646365,Directed,17640,,,1
106285459447793,96845044850,Directed,17641,,,1
205441072844831,91682244049,Directed,17642,,,1
266107273492956,74793562954,Directed,17643,,,1
266107273492956,254652341255935,Directed,17648,,,1
180205775398360,146644628701381,Directed,17653,,,1
146644628701381,180205775398360,Directed,17654,,,1
423639981023432,1410145972556762,Directed,17655,,,1
255461504649569,190463201055711,Directed,17656,,,1
255461504649569,475701245788507,Directed,17657,,,1
255461504649569,360372527374326,Directed,17658,,,1
270782146336395,91682244049,Directed,17659,,,1
470497929670025,571190096306254,Directed,17660,,,1
470497929670025,184614634897583,Directed,17661,,,1
470497929670025,70070202017,Directed,17662,,,1
250915115020311,464837630201878,Directed,17663,,,1
250915115020311,196329073799810,Directed,17664,,,1
250915115020311,396238617060911,Directed,17665,,,1
250915115020311,266107273492956,Directed,17666,,,1
250915115020311,21796727440,Directed,17667,,,1
250915115020311,486292534720829,Directed,17668,,,1
250915115020311,201013883296353,Directed,17669,,,1
250915115020311,134293993426512,Directed,17670,,,1
250915115020311,148236298569825,Directed,17671,,,1
250915115020311,141778575922565,Directed,17672,,,1
305040982887017,153105774772900,Directed,17673,,,1
143371292411222,171458232878841,Directed,17674,,,1
190463201055711,533244133382902,Directed,17675,,,1
190463201055711,174565392641564,Directed,17676,,,1
127555807346273,1453872934897332,Directed,17677,,,1
98367118441,10109514234,Directed,17678,,,1
1607888406089515,571190096306254,Directed,17679,,,1
298234303454,196329073799810,Directed,17680,,,1
427538044077397,396238617060911,Directed,17681,,,1
427538044077397,129408313809017,Directed,17682,,,1
427538044077397,254652341255935,Directed,17683,,,1
427538044077397,360372527374326,Directed,17684,,,1
427538044077397,379539272080035,Directed,17685,,,1
427538044077397,249745911749876,Directed,17686,,,1
427538044077397,533244133382902,Directed,17687,,,1
427538044077397,115380398553479,Directed,17688,,,1
427538044077397,163263003701551,Directed,17689,,,1
427538044077397,476406569095128,Directed,17690,,,1
427538044077397,626540500723749,Directed,17691,,,1
427538044077397,705774632792376,Directed,17692,,,1
427538044077397,127421563952467,Directed,17693,,,1
168930946524633,196329073799810,Directed,17694,,,1
168930946524633,268121763216212,Directed,17695,,,1
268121763216212,168930946524633,Directed,17696,,,1
153105774772900,196329073799810,Directed,17697,,,1
153105774772900,354109742766,Directed,17698,,,1
153105774772900,200535639977378,Directed,17699,,,1
151790575021132,200535639977378,Directed,17700,,,1
107311539425863,145632722140414,Directed,17701,,,1
107311539425863,143432172379569,Directed,17702,,,1
107311539425863,143371292411222,Directed,17703,,,1
107311539425863,10109514234,Directed,17704,,,1
107311539425863,131693930206201,Directed,17705,,,1
