Id,Label,link,followers,verified
1244775753838989319,SergioChapelao,https://twitter.com/SergioChapelao,1466,False
40053694,FlavioBolsonaro,https://twitter.com/FlavioBolsonaro,1555619,True
1244774612266889218,icarome,https://twitter.com/icarome,202,False
128372940,jairbolsonaro,https://twitter.com/jairbolsonaro,6679335,True
1244774561515790337,ALuizCosta,https://twitter.com/ALuizCosta,24434,False
34779125,jnascim,https://twitter.com/jnascim,62233,True
1244774551453663233,KlossRibeiro,https://twitter.com/KlossRibeiro,247,False
97555792,SoniaBridi,https://twitter.com/SoniaBridi,274016,True
1244773577901162496,Barbosa_Leandro,https://twitter.com/Barbosa_Leandro,19997,True
1083774484123975680,DamaresAlves,https://twitter.com/DamaresAlves,1212743,True
74756085,BolsonaroSP,https://twitter.com/BolsonaroSP,1990057,True
1244771386247299076,ElSabuesoAP,https://twitter.com/ElSabuesoAP,55498,True
1244770542563057673,oskar125,https://twitter.com/oskar125,7544,False
1125509026274521090,franko67_0,https://twitter.com/franko67_0,6702,False
1244770528017219584,senhordeivid,https://twitter.com/senhordeivid,3039,False
1074209186752413696,ArthurWeint,https://twitter.com/ArthurWeint,574623,True
1244769771767443456,luis7md,https://twitter.com/luis7md,3444,False
1244766558536314887,Critica_Nata,https://twitter.com/Critica_Nata,2316,False
577407652,ufrgsnoticias,https://twitter.com/ufrgsnoticias,46183,True
1244766431570518018,gustavocardial,https://twitter.com/gustavocardial,216,False
595508725,EileenOrmsby,https://twitter.com/EileenOrmsby,6099,False
1244766046868963328,Kommodoro,https://twitter.com/Kommodoro,517,False
975127727501185025,CarlaZambelli38,https://twitter.com/CarlaZambelli38,1128107,True
1244765263356182529,vie_technicolor,https://twitter.com/vie_technicolor,436,False
112570023,IDL_R,https://twitter.com/IDL_R,745919,False
1015007536762716161,manfredini_cris,https://twitter.com/manfredini_cris,1064,False
1244763753008238599,Anonymous05600,https://twitter.com/Anonymous05600,5152,False
1071499269880901639,ChalecosAmarill,https://twitter.com/ChalecosAmarill,104371,False
1244763341026983939,JUSTICIACARAJO,https://twitter.com/JUSTICIACARAJO,485,False
1244762928315650048,Atomica27,https://twitter.com/Atomica27,408,False
1244762904777437185,DesirBR,https://twitter.com/DesirBR,591,False
33520195,Rconstantino,https://twitter.com/Rconstantino,655983,False
1244761906130411526,TravessoDaJube,https://twitter.com/TravessoDaJube,3709,False
