Source,Target,Type,Label,timeset,Weight
1333198660075728896,870030409890910210,Directed,0,,1
1333198346924797955,80306410,Directed,1,,1
1333198130989453314,1237317834,Directed,2,,1
1333198130989453314,1312764321617924097,Directed,3,,1
1333197800952258561,5082703492274273216,Directed,4,,1
1333197800952258561,15088915,Directed,5,,1
1333197800952258561,31511871,Directed,6,,1
1333197414363226112,3309479115,Directed,7,,1
1333197414363226112,500102171,Directed,8,,1
1333197414363226112,1260538358918516741,Directed,9,,1
1333197414363226112,56400738,Directed,10,,1
1333197414363226112,28181574,Directed,11,,1
1333197414363226112,822446093984288768,Directed,12,,1
1333197414363226112,13769472,Directed,13,,1
1333197414363226112,215988798,Directed,14,,1
1333197407044120576,2326184845,Directed,15,,1
1333197407044120576,206222507,Directed,16,,1
1333197407044120576,14594698,Directed,17,,1
1333197407044120576,70799317,Directed,18,,1
1333197136335413254,16794066,Directed,19,,1
1333197017997250562,1145737805211025408,Directed,20,,1
1333196093207826436,51827346,Directed,21,,1
1333196093207826436,1267925527605755905,Directed,22,,1
1333195512741310472,46244261,Directed,23,,1
1333195159929049091,857281506,Directed,24,,1
1333194971143409665,34005209,Directed,25,,1
1333194971143409665,378034226944075138,Directed,26,,1
1333194749398970368,27733656,Directed,27,,1
1333194706734477312,1091778199728652289,Directed,28,,1
1333194201060827137,1161730060459630595,Directed,29,,1
1333193639372197891,1298036983793512448,Directed,30,,1
1333193639372197891,1199816256720908288,Directed,31,,1
1333193639372197891,329327645,Directed,32,,1
1333193639372197891,126436384,Directed,33,,1
1333193052089962504,1022282758834581504,Directed,34,,1
1333192671108718593,1193665201637335040,Directed,35,,1
1333192442099736580,559128581,Directed,36,,1
1333192221869404161,8878522,Directed,37,,1
1333191216985477121,747185858168651776,Directed,38,,1
1333190899866759170,37115435,Directed,39,,1
1333190899866759170,34005209,Directed,40,,1
1333190305835847680,42585102,Directed,41,,1
1333190092702298115,14594698,Directed,42,,1
1333189458678702085,1315179224832061440,Directed,43,,1
1333189458678702085,421075725,Directed,44,,1
1333189401560670211,112230324,Directed,45,,1
1333189401560670211,278824140,Directed,46,,1
1333189401560670211,967454499500707840,Directed,47,,1
1333189360783650816,73925113,Directed,48,,1
1333189360783650816,13192212,Directed,49,,1
1333188079256039432,1233178003963830274,Directed,50,,1
1333188079256039432,19269285,Directed,51,,1
1333188079256039432,2355847359,Directed,52,,1
1333188079256039432,33520195,Directed,53,,1
1333187651931955202,975127727501185025,Directed,54,,1
1333187651931955202,18048666,Directed,55,,1
1333187359802855425,24307707,Directed,56,,1
1333187359802855425,25858078,Directed,57,,1
